YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_TOTAL_GTIME,DIV2_LONGEST_GTIME
2017,2,4,20,4,4/20/2017,DL,1825,MCI,MSP,912,921,9,0,1038,1030,-8,0,0,0,,0,86,69,57,393,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1825,MSP,MCI,700,659,-1,0,831,838,7,7,0,0,,0,91,99,64,393,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1831,TPA,MSP,800,755,-5,0,1029,1001,-28,0,0,0,,0,209,186,171,1306,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1847,SFO,MSP,620,616,-4,0,1204,1148,-16,0,0,0,,0,224,212,181,1589,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1849,SJC,MSP,630,625,-5,0,1217,1152,-25,0,0,0,,0,227,207,184,1575,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1857,PDX,MSP,55,52,-3,0,613,548,-25,0,0,0,,0,198,176,164,1426,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1858,MSP,SMF,1758,1755,-3,0,1959,1947,-12,0,0,0,,0,241,232,207,1517,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1860,MSP,TPA,1740,1738,-2,0,2159,2140,-19,0,0,0,,0,199,182,167,1306,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1861,CVG,MSP,700,653,-7,0,807,749,-18,0,0,0,,0,127,116,94,596,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1864,SAN,MSP,630,627,-3,0,1221,1149,-32,0,0,0,,0,231,202,174,1532,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1866,ATL,MSP,725,723,-2,0,901,849,-12,0,0,0,,0,156,146,133,907,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1867,MCI,MSP,1201,1159,-2,0,1335,1314,-21,0,0,0,,0,94,75,59,393,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1867,MSP,MCI,955,952,-3,0,1121,1119,-2,0,0,0,,0,86,87,67,393,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1874,MSP,PHX,910,910,0,0,1034,1025,-9,0,0,0,,0,204,195,183,1276,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1874,PHX,MSP,1135,1135,0,0,1646,1634,-12,0,0,0,,0,191,179,153,1276,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1884,SNA,MSP,845,841,-4,0,1422,1353,-29,0,0,0,,0,217,192,179,1522,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1910,MCO,MSP,1210,1204,-6,0,1445,1419,-26,0,0,0,,0,215,195,179,1310,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1911,FSD,MSP,500,500,0,0,601,555,-6,0,0,0,,0,61,55,35,196,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1915,MSP,ATL,1140,1140,0,0,1508,1523,15,15,1,0,,0,148,163,125,907,0,0,15,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1919,LGA,MSP,610,609,-1,0,812,824,12,12,0,0,,0,182,195,171,1020,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1922,MKE,MSP,1513,1510,-3,0,1647,1614,-33,0,0,0,,0,94,64,49,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1922,MSP,MKE,1310,1307,-3,0,1422,1411,-11,0,0,0,,0,72,64,49,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1925,IND,MSP,1816,1811,-5,0,1915,1850,-25,0,0,0,,0,119,99,83,503,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1925,MSP,IND,1500,1456,-4,0,1736,1721,-15,0,0,0,,0,96,85,70,503,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1931,MSP,DTW,852,849,-3,0,1130,1124,-6,0,0,0,,0,98,95,74,528,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1934,ATL,MSP,1749,1805,16,1,1940,1939,-1,0,0,0,,0,171,154,128,907,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1936,MIA,MSP,1530,1532,2,0,1838,1813,-25,0,0,0,,0,248,221,199,1501,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1936,MSP,MIA,1005,1005,0,0,1441,1442,1,1,0,0,,0,216,217,191,1501,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1938,MSP,SFO,915,914,-1,0,1129,1120,-9,0,0,0,,0,254,246,226,1589,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1938,SFO,MSP,1240,1247,7,0,1826,1812,-14,0,0,0,,0,226,205,183,1589,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1947,MSP,GRR,2015,2010,-5,0,2243,2225,-18,0,0,0,,0,88,75,58,408,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1957,MSP,BIL,2155,2240,45,1,2306,2343,37,37,1,0,,0,131,123,109,748,5,0,0,0,32,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1991,MSP,ATL,530,527,-3,0,853,858,5,5,0,0,,0,143,151,132,907,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1995,DCA,MSP,1129,1120,-9,0,1318,1300,-18,0,0,0,,0,169,160,141,931,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,1996,MSP,LGA,700,658,-2,0,1049,1041,-8,0,0,0,,0,169,163,141,1020,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2001,MSP,MSO,2005,2001,-4,0,2206,2146,-20,0,0,0,,0,181,165,141,1013,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2027,GRR,MSP,715,709,-6,0,754,735,-19,0,0,0,,0,99,86,71,408,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2051,LAS,MSP,1610,1610,0,0,2120,2105,-15,0,0,0,,0,190,175,160,1299,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2051,MSP,LAS,1403,1400,-3,0,1530,1526,-4,0,0,0,,0,207,206,188,1299,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2060,LAS,MSP,1800,2009,129,1,2314,104,110,110,1,0,,0,194,175,155,1299,3,0,0,0,107,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2062,MSP,BOS,1750,1821,31,1,2144,2204,20,20,1,0,,0,174,163,136,1124,10,0,0,0,10,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2063,DCA,MSP,830,836,6,0,1024,1041,17,17,1,0,,0,174,185,148,931,6,0,11,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2066,PHL,MSP,815,812,-3,0,1026,951,-35,0,0,0,,0,191,159,138,980,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2070,MSP,PHX,2210,2208,-2,0,2332,2325,-7,0,0,0,,0,202,197,174,1276,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2072,GEG,MSP,715,712,-3,0,1212,1203,-9,0,0,0,,0,177,171,151,1175,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2073,MKE,MSP,1730,1901,91,1,1903,2009,66,66,1,0,,0,93,68,52,297,0,0,0,0,66,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2073,MSP,MKE,1515,1512,-3,0,1624,1614,-10,0,0,0,,0,69,62,48,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2089,MSP,SNA,915,927,12,0,1114,1114,0,0,0,0,,0,239,227,214,1522,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2090,PDX,MSP,705,659,-6,0,1223,1205,-18,0,0,0,,0,198,186,174,1426,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2096,MSP,LGA,905,1134,149,1,1246,1523,157,157,1,0,,0,161,169,146,1020,149,0,8,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2110,MSP,BUF,2020,2029,9,0,2327,2330,3,3,0,0,,0,127,121,92,735,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2116,LAX,MSP,615,614,-1,0,1155,1138,-17,0,0,0,,0,220,204,178,1535,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2134,SYR,MSP,630,630,0,0,819,822,3,3,0,0,,0,169,172,150,860,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2149,LGA,MSP,1115,1124,9,0,1331,1359,28,28,1,0,,0,196,215,148,1020,3,0,19,0,6,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2173,LAX,MSP,1105,1111,6,0,1648,1632,-16,0,0,0,,0,223,201,178,1535,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2182,MSP,ORD,645,641,-4,0,816,803,-13,0,0,0,,0,91,82,60,334,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2182,ORD,MSP,901,851,-10,0,1039,1036,-3,0,0,0,,0,98,105,65,334,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2193,MSP,SEA,700,700,0,0,844,822,-22,0,0,0,,0,224,202,185,1399,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2221,MSP,SEA,855,853,-2,0,1041,1018,-23,0,0,0,,0,226,205,187,1399,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2223,MSP,CMH,2015,2036,21,1,2308,2315,7,7,0,0,,0,113,99,82,626,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2249,MSP,MSY,1015,1013,-2,0,1257,1255,-2,0,0,0,,0,162,162,131,1039,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2265,SAN,MSP,845,842,-3,0,1433,1400,-33,0,0,0,,0,228,198,182,1532,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2274,MSP,FAR,2035,2029,-6,0,2147,2130,-17,0,0,0,,0,72,61,37,223,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2292,LGA,MSP,1825,1838,13,0,2043,2209,86,86,1,0,,0,198,271,150,1020,6,0,73,0,7,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2296,MSP,LGA,1805,1853,48,1,2156,2222,26,26,1,0,,0,171,149,126,1020,0,0,26,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2318,MSP,ATL,1041,1132,51,1,1409,1452,43,43,1,0,,0,148,140,118,907,43,0,0,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2321,MSP,LAX,2023,2017,-6,0,2225,2220,-5,0,0,0,,0,242,243,204,1535,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2327,MSP,GEG,2155,2149,-6,0,2303,2250,-13,0,0,0,,0,188,181,153,1175,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2391,BOS,MSP,1635,1638,3,0,1903,1901,-2,0,0,0,,0,208,203,188,1124,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2407,MSP,SLC,1936,1932,-4,0,2130,2118,-12,0,0,0,,0,174,166,150,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2413,MSP,EWR,1740,1959,139,1,2127,2337,130,130,1,0,,0,167,158,129,1008,0,0,130,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2432,MSP,PHL,1320,1320,0,0,1652,1702,10,10,0,0,,0,152,162,125,980,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2440,SEA,MSP,45,41,-4,0,602,550,-12,0,0,0,,0,197,189,169,1399,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2443,MKE,MSP,1955,2002,7,0,2114,2105,-9,0,0,0,,0,79,63,51,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2443,MSP,MKE,1755,1817,22,1,1915,1926,11,11,0,0,,0,80,69,48,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2469,GRB,MSP,700,659,-1,0,821,823,2,2,0,0,,0,81,84,48,252,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2475,ATL,MSP,2110,2109,-1,0,2255,2234,-21,0,0,0,,0,165,145,124,907,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2482,MSP,EWR,1950,2043,53,1,2335,18,43,43,1,0,,0,165,155,125,1008,0,0,43,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2489,MSP,PHL,1015,1008,-7,0,1346,1335,-11,0,0,0,,0,151,147,126,980,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2489,PHL,MSP,1431,1428,-3,0,1633,1614,-19,0,0,0,,0,182,166,147,980,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2499,SLC,MSP,840,837,-3,0,1217,1155,-22,0,0,0,,0,157,138,122,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2520,EWR,MSP,800,753,-7,0,1011,938,-33,0,0,0,,0,191,165,150,1008,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2522,FSD,MSP,800,756,-4,0,908,901,-7,0,0,0,,0,68,65,41,196,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2526,MSP,ATW,2205,2200,-5,0,2308,2258,-10,0,0,0,,0,63,58,41,236,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2536,SEA,MSP,1315,1312,-3,0,1839,1815,-24,0,0,0,,0,204,183,165,1399,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2549,MSP,BOS,1315,1312,-3,0,1701,1714,13,13,0,0,,0,166,182,148,1124,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2554,ATW,MSP,700,659,-1,0,818,811,-7,0,0,0,,0,78,72,48,236,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2555,MSY,MSP,1550,1624,34,1,1846,1913,27,27,1,0,,0,176,169,145,1039,27,0,0,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2588,BOS,MSP,1136,1139,3,0,1355,1337,-18,0,0,0,,0,199,178,165,1124,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2618,CLT,MSP,800,754,-6,0,956,944,-12,0,0,0,,0,176,170,141,930,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2626,MSP,FSD,2010,2005,-5,0,2117,2100,-17,0,0,0,,0,67,55,34,196,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2644,MSP,CLT,2010,2011,1,0,2347,2339,-8,0,0,0,,0,157,148,119,930,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2654,MSP,BDL,1945,1944,-1,0,2330,2313,-17,0,0,0,,0,165,149,127,1050,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2655,MCI,MSP,1527,1526,-1,0,1656,1641,-15,0,0,0,,0,89,75,58,393,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2655,MSP,MCI,1320,1313,-7,0,1447,1446,-1,0,0,0,,0,87,93,68,393,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2656,MSP,MEM,2155,2153,-2,0,2359,2357,-2,0,0,0,,0,124,124,101,700,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2790,BOS,MSP,1840,1843,3,0,2108,2109,1,1,0,0,,0,208,206,183,1124,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2795,MSP,SLC,715,711,-4,0,912,901,-11,0,0,0,,0,177,170,144,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2796,DTW,MSP,1540,1652,72,1,1641,1748,67,67,1,0,,0,121,116,91,528,0,64,0,0,3,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2799,AUS,MSP,615,609,-6,0,855,837,-18,0,0,0,,0,160,148,131,1042,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2800,JFK,MSP,1638,1638,0,0,1856,1857,1,1,0,0,,0,198,199,157,1029,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2814,PHL,MSP,1645,1714,29,1,1854,1935,41,41,1,0,,0,189,201,149,980,0,0,12,0,29,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2819,MSP,SLC,1742,1738,-4,0,1935,1925,-10,0,0,0,,0,173,167,153,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2823,MSP,SLC,900,857,-3,0,1047,1048,1,1,0,0,,0,167,171,149,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2839,JFK,MSP,1815,1809,-6,0,2038,2117,39,39,1,0,,0,203,248,199,1029,0,0,39,0,0,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2842,SLC,MSP,2020,2017,-3,0,2355,2349,-6,0,0,0,,0,155,152,128,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2846,SLC,MSP,1520,1520,0,0,1903,1855,-8,0,0,0,,0,163,155,122,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2889,BOI,MSP,530,527,-3,0,916,905,-11,0,0,0,,0,166,158,139,1142,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2896,MSP,FSD,2210,124,194,1,2309,208,179,179,1,0,,0,59,44,33,196,0,0,0,0,179,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2940,MSP,ORD,1305,1300,-5,0,1436,1416,-20,0,0,0,,0,91,76,52,334,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,20,4,4/20/2017,DL,2940,ORD,MSP,1525,1519,-6,0,1705,1655,-10,0,0,0,,0,100,96,63,334,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,10,DEN,MSP,1800,1755,-5,0,2102,2045,-17,0,0,0,,0,122,110,93,680,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,11,MSP,DEN,1801,1801,0,0,1923,1900,-23,0,0,0,,0,142,119,98,680,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,53,MSP,DTW,1555,1628,33,1,1841,1922,41,41,1,0,,0,106,114,80,528,33,0,8,0,0,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,86,MSP,DTW,1305,1303,-2,0,1551,1539,-12,0,0,0,,0,106,96,73,528,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,87,DTW,MSP,1750,1748,-2,0,1850,1827,-23,0,0,0,,0,120,99,84,528,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,120,MSP,LGA,1515,1538,23,1,1906,1924,18,18,1,0,,0,171,166,151,1020,18,0,0,0,0,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,121,LGA,MSP,815,810,-5,0,1027,1028,1,1,0,0,,0,192,198,159,1020,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,140,DEN,MSP,1053,1113,20,1,1355,1357,2,2,0,0,,0,122,104,92,680,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,160,PHX,MSP,910,904,-6,0,1426,1421,-5,0,0,0,,0,196,197,164,1276,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,162,DEN,MSP,1345,1355,10,0,1644,1659,15,15,1,0,,0,119,124,98,680,0,0,5,0,10,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,164,MCI,MSP,1953,1945,-8,0,2125,2057,-28,0,0,0,,0,92,72,60,393,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,201,ATL,MSP,844,1130,166,1,1026,1255,149,149,1,0,,0,162,145,126,907,149,0,0,0,0,843,31,31,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,260,SLC,MSP,1721,1726,5,0,2100,2052,-8,0,0,0,,0,159,146,130,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,261,MSP,SLC,1115,1113,-2,0,1304,1245,-19,0,0,0,,0,169,152,142,991,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,305,BIS,MSP,640,637,-3,0,812,753,-19,0,0,0,,0,92,76,62,386,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,327,MSP,MSN,2215,2245,30,1,2313,2340,27,27,1,0,,0,58,55,41,228,16,0,0,0,11,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,356,ATL,MSP,2220,2220,0,0,2359,2337,-22,0,0,0,,0,159,137,121,907,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,384,MSP,PHL,705,712,7,0,1041,1059,18,18,1,0,,0,156,167,111,980,7,0,11,0,0,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,384,PHL,MSP,1121,1204,43,1,1327,1349,22,22,1,0,,0,186,165,149,980,13,0,0,0,9,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,399,MSP,AUS,1750,1747,-3,0,2048,2033,-15,0,0,0,,0,178,166,146,1042,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,434,JFK,MSP,720,714,-6,0,941,919,-22,0,0,0,,0,201,185,161,1029,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,505,GRR,MSP,1633,1631,-2,0,1710,1650,-20,0,0,0,,0,97,79,66,408,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,505,MSP,GRR,1335,1338,3,0,1553,1555,2,2,0,0,,0,78,77,60,408,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,507,EWR,MSP,610,605,-5,0,820,811,-9,0,0,0,,0,190,186,162,1008,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,517,MKE,MSP,1058,1046,-12,0,1220,1153,-27,0,0,0,,0,82,67,49,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,517,MSP,MKE,906,901,-5,0,1018,1003,-15,0,0,0,,0,72,62,47,297,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,573,ORD,MSP,620,616,-4,0,759,735,-24,0,0,0,,0,99,79,60,334,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,588,SEA,MSP,1135,1127,-8,0,1702,1648,-14,0,0,0,,0,207,201,184,1399,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,589,MSP,SEA,1115,1114,-1,0,1255,1241,-14,0,0,0,,0,220,207,193,1399,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,652,GRR,MSP,1319,1315,-4,0,1355,1336,-19,0,0,0,,0,96,81,67,408,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,662,BDL,MSP,616,617,1,0,825,819,-6,0,0,0,,0,189,182,165,1050,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,670,MSP,PIT,1330,1335,5,0,1627,1624,-3,0,0,0,,0,117,109,88,726,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,670,PIT,MSP,1715,1717,2,0,1851,1818,-33,0,0,0,,0,156,121,104,726,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,672,CLT,MSP,1119,1119,0,0,1320,1302,-18,0,0,0,,0,181,163,137,930,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,672,MSP,CLT,705,658,-7,0,1039,1030,-9,0,0,0,,0,154,152,126,930,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,677,MSP,GRR,1021,1019,-2,0,1241,1236,-5,0,0,0,,0,80,77,60,408,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,678,AUS,MSP,1135,1125,-10,0,1418,1358,-20,0,0,0,,0,163,153,128,1042,,,,,,,,,0,,,,,,,,,,,,
2017,2,4,21,5,4/21/2017,DL,688,MEM,MSP,1155,1200,5,0,1416,1402,-14,0,0,0,,0,141,122,100,700,,,,,,,,,0,,,,,,,,,,,,
